title,summary,url,annotation
BetUS,"BetUS is a privately held online gambling company offering sports betting, esports betting, casino games, and horse racing.",https://en.wikipedia.org/wiki/BetUS,Not an Event
Eshkaft-e Shiri,"Eshkaft-e Shiri (Persian: اشكفت شيري, also Romanized as Eshkaft-e Shīrī; also known as Eshgaft-e Shīrī) is a village in Lishtar Rural District, in the Central District of Gachsaran County, Kohgiluyeh and Boyer-Ahmad Province, Iran. At the 2006 census, its population was 133, in 27 families.",https://en.wikipedia.org/wiki/Eshkaft-e_Shiri,Not an Event
Dimethoxanate,"Dimethoxanate (trade names Cothera, Cotrane, Atuss, Perlatoss, Tossizid) is a cough suppressant of the phenothiazine class.",https://en.wikipedia.org/wiki/Dimethoxanate,Not an Event
List of yeshivos in Europe (before World War II),"This is a list of major Orthodox Jewish yeshivos in Europe before World War II. During the war, most of the yeshivos were forced to close, never being reopened in Europe afterwards, as Orthodox Judaism in Europe, specifically in Eastern Europe, had practically been destroyed or uprooted by the Nazis or Soviets. However, many of the students or roshei yeshiva survived the war, and reestablished their yeshivos in the United States and Israel, where Eastern European Jewry had resettled.
See Yeshiva § Lithuanian yeshivas and Yeshiva § Contemporary Orthodox yeshivas.",https://en.wikipedia.org/wiki/List_of_yeshivos_in_Europe_(before_World_War_II),Not an Event
Swobodnia,"Swobodnia [sfɔˈbɔdɲa] is a village in the administrative district of Gmina Zakroczym, within Nowy Dwór County, Masovian Voivodeship, in east-central Poland. It lies approximately 6 kilometres (4 mi) north of Zakroczym, 7 km (4 mi) north-west of Nowy Dwór Mazowiecki, and 39 km (24 mi) north-west of Warsaw.",https://en.wikipedia.org/wiki/Swobodnia,Not an Event
Body capacitance,"Body capacitance is the physical property of a human body to act as a capacitor. Like any other electrically conductive object, a human body can store electric charge if insulated. The actual amount of capacitance varies with the surroundings; it would be low when standing on top of a pole with nothing nearby, but high when leaning against an insulated, but grounded large metal surface, such as a household refrigerator, or a metal wall in a factory. 
When a human's body capacitance is charged to a high voltage by friction or other means, it can produce undesirable effects when abruptly discharged as a spark. The influence of body capacitance on a tuned circuit may also change its resonant frequency, which would affect the performance of radio receivers. A capacitive sensing circuit that detects a change in body capacitance from a human finger can be used for a touchscreen or a touch switch, allowing control of devices without depressing mechanical switches. 

",https://en.wikipedia.org/wiki/Body_capacitance,Not an Event
Milano Dateo railway station,"Milano Dateo is an underground railway station in Milan, Italy. It opened in 2002 as part of the Milan Passante railway. It is located under Piazzale Dateo.

",https://en.wikipedia.org/wiki/Milano_Dateo_railway_station,Not an Event
Rockview Dam,"Rockview Dam is a zoned earth-fill/rock-fill type dam located on the Palmiet River near Grabouw, Western Cape, South Africa. It was established in 1986 and serves mainly for pumping purposes (storage). The hazard potential of the dam has been ranked high (3).

",https://en.wikipedia.org/wiki/Rockview_Dam,Not an Event
Étrabonne Castle,"The Château d'Étrabonne (transl. Étrabonne Castle) is a castle of the 13th century inscribed with historical monuments, in the commune of Étrabonne, in the French department of Doubs.",https://en.wikipedia.org/wiki/%C3%89trabonne_Castle,Not an Event
Bar Island (New Brunswick),"Bar Island is the name of two small islands in the Bay of Fundy, in New Brunswick, Canada.

One lies off the south-east coast of Frye Island, at approximately 45.0501°N 66.8322°W﻿ / 45.0501; -66.8322. The southern end of the island is almost contiguous with Fox Island.
The other lies off the south-east coast of Deer Island, at approximately 44.9668°N 66.9489°W﻿ / 44.9668; -66.9489.",https://en.wikipedia.org/wiki/Bar_Island_(New_Brunswick),Not an Event
Gwoździak,"Gwoździak [ˈɡvɔʑd͡ʑak] is a settlement in the administrative district of Gmina Tyszowce, within Tomaszów Lubelski County, Lublin Voivodeship, in eastern Poland. It lies approximately 5 kilometres (3 mi) north of Tyszowce, 30 km (19 mi) north-east of Tomaszów Lubelski, and 103 km (64 mi) south-east of the regional capital Lublin.",https://en.wikipedia.org/wiki/Gwo%C5%BAdziak,Not an Event
Proathorybia meyi,"Proathorybia meyi is a species of moth of the family Tortricidae. It is found in Santa Catarina, Brazil.",https://en.wikipedia.org/wiki/Proathorybia_meyi,Not an Event
Security Division (Wehrmacht),"Security Divisions (German: Sicherungs-Divisionen) were German rear-area military units engaged in Nazi security warfare in occupied Europe during World War II. Almost all divisions were employed in areas on the Eastern front with the exception of the 325th Security Division which operated within Occupied France. The units were tasked with fighting local partisans, intelligience and counter-insurgency against resistance groups, rounding up Jews and other ethnic groups as part of The Holocaust, and conducting punitive actions in civilian areas. 
These divisions carried out numerous war crimes. Many of their commanders were punished after the war at the Subsequent Nuremberg trials for their conduct during the war.

",https://en.wikipedia.org/wiki/Security_Division_(Wehrmacht),Not an Event
Regional State Archives in Kongsberg,"Regional State Archives in Kongsberg (Norwegian: Statsarkivet i Kongsberg) is a regional state archives situated in Kongsberg, Norway. Part of the National Archival Services of Norway, it is responsible for archiving documents from state institutions in the counties of Buskerud, Telemark and Vestfold. The agency is the youngest regional state archive, opening in 1994. Prior to this, documents from the three counties were stored at the Regional State Archives in Oslo. The archive has about 14 shelf-kilometers of material. Intermunicipal Archives of Buskerud, Vestfold and Telemark moved to an adjoining building in 2014, allowing the two to share a common reading room and conservation facilities.",https://en.wikipedia.org/wiki/Regional_State_Archives_in_Kongsberg,Not an Event
Indigenous peoples in Guatemala,"Guatemala is home to 6.5 million (43.75%) people of Indigenous heritage belonging to the 22 Mayan people (Achi’, Akatec, Awakatec, Chalchitec, Ch’ortí, Chuj, Itzá, Ixil, Jacaltec, Kaq- chikel, K’iche, Mam, Mopan, Poqomam, Poqomchí, Q’anjob’al, Q’eqchí, Sakapultec, Sipakapense, Tektitek, Tz’utujil and Us- pantek), Garífuna and Xinca.",https://en.wikipedia.org/wiki/Indigenous_peoples_in_Guatemala,Not an Event
Local boundedness,"In mathematics, a function is locally bounded if it is bounded around every point. A family of functions is locally bounded if for any point in their domain all the functions are bounded around that point and by the same number.

",https://en.wikipedia.org/wiki/Local_boundedness,Not an Event
Metasia octogenalis,"Metasia octogenalis is a species of moth in the family Crambidae. It is found in Syria, Iran and Turkey.",https://en.wikipedia.org/wiki/Metasia_octogenalis,Not an Event
Arcade Game Series,"The Arcade Game Series is a line of downloadable Namco arcade games by Bandai Namco Entertainment for PlayStation 4, Xbox One, and Microsoft Windows. They were all released on April 20, 2016.",https://en.wikipedia.org/wiki/Arcade_Game_Series,Not an Event
2001–02 Ukrainian First League,"The 2001–02 Ukrainian First League was the eleventh season of the Ukrainian First League which was won by SC Volyn-1 Lutsk. The season started on July 17, 2001, and finished on June 16, 2002.

",https://en.wikipedia.org/wiki/2001%E2%80%9302_Ukrainian_First_League,Event
1934 Xavier Musketeers football team,The 1934 Xavier Musketeers football team was an American football team that represented Xavier University in the Ohio Athletic Conference (OAC) during the 1934 college football season. The team compiled a 6–2–1 record and outscored opponents by a total of 220 to 55. The team played its home games at Corcoran Field in Cincinnati.,https://en.wikipedia.org/wiki/1934_Xavier_Musketeers_football_team,Not an Event
National Institute on Minority Health and Health Disparities,"The National Institute on Minority Health and Health Disparities (NIMHD) is an American government health institute. It is part of the National Institutes of Health (NIH). The stated mission of the NIMHD is to ""lead scientific research to improve minority health and eliminate health disparities.""

",https://en.wikipedia.org/wiki/National_Institute_on_Minority_Health_and_Health_Disparities,Not an Event
Peaceworkers UK,"Peaceworkers UK (PWUK) is part of the Peace-building Issues Programme of International Alert.

",https://en.wikipedia.org/wiki/Peaceworkers_UK,Not an Event
Italian Federation of Metal Mechanics,"The Italian Federation of Metal Mechanics (Italian: Federazione Italiana Metalmeccanici, FIM) is a trade union representing metal and engineering workers in Italy.
The Italian Federation of Metalworkers was re-established in 1944, and affiliated to the Italian General Confederation of Labour.  However, two Christian democratic groups left, founding the Italian Federation of Free Metal Mechanic Workers, and the Italian Union of Metal Mechanic Workers.  On 30 March 1950, the two merged, forming the ""Italian Federation of Metal Mechanics"".  The following month, the union was a founding affiliate of the Italian Confederation of Workers' Trade Unions (CISL).
By 1954, the union claimed 137,680 members, and by 1998 this had grown to 183,446.",https://en.wikipedia.org/wiki/Italian_Federation_of_Metal_Mechanics,Not an Event
Eschenburg (hill),"Eschenburg (also written Eschenberg on some maps) is a hill in Hesse, Germany. It is located in the borough of Dillenburg, near the villages of Nanzenbach and Wissenbach. With an elevation of 589 metres, it is the town's highest point.
The hill gave its name to the municipality of Eschenburg.",https://en.wikipedia.org/wiki/Eschenburg_(hill),Not an Event
Haliotis rubiginosa,"Haliotis rubiginosa, common name the Lord Howe abalone, is a species of sea snail, a marine gastropod mollusk in the family Haliotidae, the abalones.
This species was previously stated as a  synonym, subspecies or form of Haliotis varia Linnaeus, 1758",https://en.wikipedia.org/wiki/Haliotis_rubiginosa,Not an Event
Kroonia politzari,Kroonia politzari is a moth in the family Cossidae. It is found in the Democratic Republic of Congo.,https://en.wikipedia.org/wiki/Kroonia_politzari,Not an Event
Gababedji,Gababedji is a village and rural commune in Niger.,https://en.wikipedia.org/wiki/Gababedji,Not an Event
400 George Street,"400 George is a 5 Star Green Star office building in Brisbane, Queensland, Australia. Construction began in 2006 and was completed in November 2009.

",https://en.wikipedia.org/wiki/400_George_Street,Not an Event
Persicaria virginiana,"Persicaria virginiana, also called jumpseed, Virginia knotweed or woodland knotweed is a North American species of smartweed within the buckwheat family. It is unusual as a shade-tolerant member of a mostly sun-loving genus.  Jumpseed is a perennial, named for its seeds which can ""jump"" several feet when a ripe seedpod is disturbed.
Persicaria virginiana blooms in midsummer to late summer/early fall. It has a stalk of small white flowers.",https://en.wikipedia.org/wiki/Persicaria_virginiana,Not an Event
Swimming at the 2018 European Aquatics Championships – Men's 200 metre individual medley,The Men's 200 metre individual medley competition of the 2018 European Aquatics Championships was held on 5 and 6 August 2018.,https://en.wikipedia.org/wiki/Swimming_at_the_2018_European_Aquatics_Championships_%E2%80%93_Men%27s_200_metre_individual_medley,Event
2005–06 Euro Hockey Tour,"The 2005–06 Euro Hockey Tour was the tenth season of the Euro Hockey Tour. The season consisted of four tournaments, the Česká Pojišťovna Cup, Karjala Tournament, Rosno Cup, and the LG Hockey Games. The top two teams met in the final, and the third and fourth place teams met for the third place game.",https://en.wikipedia.org/wiki/2005%E2%80%9306_Euro_Hockey_Tour,Event
NCC Class U2,The Northern Counties Committee (NCC) Class U2 4-4-0 passenger steam locomotives consisted of 18 locomotives built for service in north-east Ireland. Ten of the engines were new builds supplied by the North British Locomotive Company (NBL) or constructed at the NCC's York Road works.  The remainder were rebuilds of existing locomotives.,https://en.wikipedia.org/wiki/NCC_Class_U2,Not an Event
List of monitors of World War II,"A monitor is a class of relatively small warship that is lightly armoured, often provided with disproportionately large guns, and originally designed for coastal warfare. The term ""monitor"" grew to include breastwork monitors, the largest class of riverine warcraft known as river monitors, and was sometimes used as a generic term for any turreted ship. In the early 20th century, the term ""monitor"" included shallow-draft armoured shore bombardment vessels, particularly those of the Royal Navy: the Lord Clive-class monitors carried guns that fired the heaviest shells ever used at sea and saw action against German targets during World War I. Two small Royal Navy monitors from the First World War, Erebus and Terror survived to fight in the Second World War. When the requirement for shore support and strong shallow-water coastal defence returned, new monitors and variants such as coastal defence ships were built (e.g. the British Roberts-class monitors). Allied monitors saw service in the Mediterranean in support of the British Eighth Army's desert and Italian campaigns. They were part of the offshore bombardment for the Invasion of Normandy in 1944. They were also used to clear the German-mined River Scheldt by the British to utilize the port of Antwerp. The German, Yugoslav, Croatian, Romanian, Hungarian and Czech armed forces operated river monitors that saw combat during World War II.
See also List of ships of World War II, which contains major military vessels of the war, arranged alphabetically and by type. The list includes armed vessels that served during the war and in the immediate aftermath, inclusive of localized ongoing combat operations, garrison surrenders, post-surrender occupation, colony re-occupation, troop and prisoner repatriation, to the end of 1945. For smaller vessels, see also list of World War II ships of less than 1000 tons. Some uncompleted Axis ships are included, out of historic interest. Ships are designated to the country under which they operated for the longest period of the Second World War, regardless of where they were built or previous service history.

",https://en.wikipedia.org/wiki/List_of_monitors_of_World_War_II,Not an Event
Arkansas Highway 108,"Highway 108 (AR 108, Ark. 108, and Hwy. 108) is a state highway composed of two segments in the southwestern corner of the U.S. state of Arkansas.  The northern segment begins as a continuation of State Highway 87 near the extreme southeastern corner of Oklahoma.  The northern segment ends at U.S. Highway 59 and U.S. Highway 71 at Ashdown.  The southern segment begins 13 miles (21 km) to the south along US 59 / US 71, at the Texas state line.  The route ends at U.S. Highway 67 northeast of Texarkana.

",https://en.wikipedia.org/wiki/Arkansas_Highway_108,Not an Event
Sharovë,"Sharovë is a village in the former municipality of Qendër Skrapar in Berat County, Albania. At the 2015 local government reform it became part of the municipality Skrapar.",https://en.wikipedia.org/wiki/Sharov%C3%AB,Not an Event
1920–21 Northern Rugby Football Union season,The 1920–21 Northern Rugby Football Union season was the 26th season of rugby league football.,https://en.wikipedia.org/wiki/1920%E2%80%9321_Northern_Rugby_Football_Union_season,Event
1984 Cherry Bowl,"The 1984 Cherry Bowl was a post-season American college football bowl game at the Silverdome in Pontiac, Michigan between the Army Cadets and the Michigan State Spartans on December 22, 1984. The game was the final contest of the 1984 NCAA Division I-A football season for both teams, and ended in a 10–6 victory for Army.

",https://en.wikipedia.org/wiki/1984_Cherry_Bowl,Event
AMAD Project,"AMAD Project (or AMAD Plan, Persian: پروژه آماد) is an Iranian scientific project, started in 1989 and stopped in 2003 according to IAEA, that is suspected by Israel to have nonetheless continued, with the aim of developing nuclear weapons. Iran have denied the existence of any program aimed at the development of a nuclear explosive device, and in particular denied the existence of the AMAD Plan when reporting additional details to IAEA in 2015.",https://en.wikipedia.org/wiki/AMAD_Project,Not an Event
Ballay,"Belley (French pronunciation: [bəlɛ] ; Arpitan: Bèlê) is a subprefecture of the Ain department in the Auvergne-Rhône-Alpes region, France. It is the capital of the historical region of Bugey, although not its largest city, which is Oyonnax, to the north. In 2020, the commune had a population of 9,207.",https://en.wikipedia.org/wiki/Belley,Not an Event
Ballay,"Belley (French pronunciation: [bəlɛ] ; Arpitan: Bèlê) is a subprefecture of the Ain department in the Auvergne-Rhône-Alpes region, France. It is the capital of the historical region of Bugey, although not its largest city, which is Oyonnax, to the north. In 2020, the commune had a population of 9,207.",https://en.wikipedia.org/wiki/Belley,Not an Event
