title,summary,url,annotation
Twoism,"Twoism is the debut EP by Scottish electronic duo Boards of Canada, self-financed and released through their own Music70 record label in August 1995. Initially limited to 100 copies and released privately, the EP was reissued by Warp Records on November 25, 2002.
The EP led the duo to be noticed by Skam Records, resulting in the release of Boards of Canada's first major public EP Hi Scores in 1996 on Skam Records.

",https://en.wikipedia.org/wiki/Twoism,Not an Event
Neonympha areolatus,"Neonympha areolatus, the Georgia satyr, is a species of brush-footed butterfly in the family Nymphalidae. It is found in North America.
The MONA or Hodges number for Neonympha areolatus is 4576.",https://en.wikipedia.org/wiki/Neonympha_areolatus,Not an Event
Bonagota melanecta,"Bonagota melanecta is a species of moth of the family Tortricidae. It is found in Chimborazo Province, Ecuador.",https://en.wikipedia.org/wiki/Bonagota_melanecta,Not an Event
Te Kuiti railway station,"Te Kūiti is a town in the north of the King Country region of the North Island of New Zealand. It lies at the junction of State Highways 3 and 30 and on the North Island Main Trunk railway, 80 kilometres (50 mi) south of Hamilton. The town promotes itself as the sheep shearing capital of the world and is host to the annual New Zealand National Shearing Championships.
Te Kūiti is approximately 80 km south of Hamilton and 19 km south-east of Waitomo. The area around Te Kūiti, commonly known as the King Country, gives its name to the Heartland Championship rugby team based in Te Kūiti.

",https://en.wikipedia.org/wiki/Te_K%C5%ABiti,Not an Event
List of juju musicians,"This is a List of notable juju musicians in Nigeria.
There are numerous genres of music in Nigeria. Some genres such as Jùjú music, Fuji music, Apala and Were music are peculiar to certain ethnic groups.",https://en.wikipedia.org/wiki/List_of_juju_musicians,Not an Event
Hiraka Station,"Hiraka Station (平賀駅, Hiraka-eki) is a railway station in Hirakawa, Aomori, Japan, operated by the private railway operator Kōnan Railway Company.

",https://en.wikipedia.org/wiki/Hiraka_Station,Not an Event
Couts,"Coutts & Co.  is a British private bank and wealth manager headquartered in London, England.
Founded in 1692, it is the eighth oldest bank in the world. Today, Coutts forms part of NatWest Group's wealth management division. In the Channel Islands and the Isle of Man, Coutts Crown Dependencies operates as a trading name of The Royal Bank of Scotland International Limited. In 2021, Coutts achieved B-Corp status, becoming only the third UK bank to achieve the certification.

",https://en.wikipedia.org/wiki/Coutts,Not an Event
H2AFV,"Histone H2A.V is a protein that in humans is encoded by the H2AFV gene.
Histones are basic nuclear proteins that are responsible for the nucleosome structure of the chromosomal fiber in eukaryotes. Nucleosomes consist of approximately 146 bp of DNA wrapped around a histone octamer composed of pairs of each of the four core histones (H2A, H2B, H3, and H4). The chromatin fiber is further compacted through the interaction of a linker histone, H1, with the DNA between the nucleosomes to form higher order chromatin structures. This gene encodes a member of the histone H2A family. Several transcripts have been identified for this gene.",https://en.wikipedia.org/wiki/H2AFV,Not an Event
Yukon Regiment,"The Yukon Regiment was a short lived infantry regiment of the Canadian Army Reserve, currently on the Supplementary Order of Battle. The regiment originated in Whitehorse, Yukon on 19 March 1962, when 'The Yukon Regiment' was authorized to be formed. It was reduced to nil strength and transferred to the Supplementary Order of Battle on 15 June 1968. 

",https://en.wikipedia.org/wiki/Yukon_Regiment,Event
Volcanism of Canada,"Volcanic activity is a major part of the geology of Canada and is characterized by many types of volcanic landform, including lava flows, volcanic plateaus, lava domes, cinder cones, stratovolcanoes, shield volcanoes, submarine volcanoes, calderas, diatremes, and maars, along with less common volcanic forms such as tuyas and subglacial mounds.
Though Canada's volcanic history dates back to the Precambrian eon, at least 3.11 billion years ago, when its part of the North American continent began to form, volcanism continues to occur in Western and Northern Canada in modern times, where it forms part of an encircling chain of volcanoes and frequent earthquakes around the Pacific Ocean called the Pacific Ring of Fire. Because volcanoes in Western and Northern Canada are in relatively remote and sparsely populated areas and their activity is less frequent than with other volcanoes around the Pacific Ocean, Canada is commonly thought to occupy a gap in the Ring of Fire between the volcanoes of the western United States to the south and the Aleutian volcanoes of Alaska to the north. Even so, the mountainous landscapes of the Canadian provinces of Alberta, British Columbia, Yukon, and the Northwest Territories include more than 100 volcanoes that have been active during the past two million years and whose eruptions have claimed many lives.
Volcanic activity is responsible for many of Canada's geological and geographical features and mineralization, including the nucleus of the North American continent, known as the Canadian Shield. Volcanism has led to the formation of hundreds of volcanic areas and extensive lava formations across Canada. The country's different volcano and lava types originate from different tectonic settings and types of volcanic eruptions, ranging from passive lava eruptions to violent explosive eruptions. Canada has a rich record of very large volumes of magmatic rock called large igneous provinces, represented by deep-level plumbing systems consisting of giant dike swarms, sill provinces and layered intrusions. The most capable large igneous provinces in Canada are Archean greenstone belts estimated at 3.8 to 2.5 billion years old, containing a rare volcanic rock called komatiite.",https://en.wikipedia.org/wiki/Volcanism_of_Canada,Not an Event
Satu Mare Synagogue,"The Satu Mare Synagogue (Romanian: Templul Mare din Satu Mare), also known as the Decebal Street Synagogue, is a Neolog Jewish congregation and synagogue, located at 4 Decebal Street, in Satu Mare, Transylvania, Romania. 
The synagogue is included on the National Register of Historic Monuments in Romania.
Designed in the Moorish Revival style, the synagogue was completed in 1870.  It has a tripartite façade, with the prayer house and the temple beside the facade. In 2004, a Holocaust memorial was dedicated in the synagogue's courtyard.",https://en.wikipedia.org/wiki/Satu_Mare_Synagogue,Not an Event
Journal of Medical Biochemistry,"The Journal of Medical Biochemistry is a quarterly peer-reviewed open access medical journal covering research in medical biochemistry, clinical chemistry, and related disciplines. It was established in 1982 as Jugoslovenska medicinska biohemija, obtaining its current name in 2007. It is published by Walter de Gruyter on behalf of the Society of Medical Biochemists of Serbia.
The journal exhibited unusual levels of self-citation and its journal impact factor of 2019 was suspended from the Journal Citation Reports in 2020, a sanction which hit 34 journals in total.",https://en.wikipedia.org/wiki/Journal_of_Medical_Biochemistry,Not an Event
"Pawełki, Silesian Voivodeship","Pawełki [paˈvɛu̯ki] is a village in the administrative district of Gmina Kochanowice, within Lubliniec County, Silesian Voivodeship, in southern Poland. It lies approximately 6 kilometres (4 mi) north of Lubliniec and 59 km (37 mi) north-west of the regional capital Katowice.","https://en.wikipedia.org/wiki/Pawe%C5%82ki,_Silesian_Voivodeship",Not an Event
Phyllodactylus papenfussi,"Phyllodactylus papenfussi is a species of gecko, a lizard in the family Phyllodactylidae. The species is endemic to Mexico.",https://en.wikipedia.org/wiki/Phyllodactylus_papenfussi,Not an Event
Electoral results for the district of Ashford,"This is a list of electoral results for the Electoral district of Ashford in South Australian state elections from the district's first election in 1997 until the 2018 state election, when the seat was abolished allowing the 2016 electoral redistribution.",https://en.wikipedia.org/wiki/Electoral_results_for_the_district_of_Ashford,Event
North Fork Musselshell River,"The North Fork Musselshell River is a tributary of the Musselshell River, approximately 35 miles (56 km) long, in Montana in the United States.
It rises in the Lewis and Clark National Forest in the Little Belt Mountains in northeastern Meagher County, and flows south through Bair Reservoir, then southeast. It joins the South Fork to form the main branch of the Musselshell just west of county line with Wheatland County.",https://en.wikipedia.org/wiki/North_Fork_Musselshell_River,Not an Event
Cobra Skulls,"Cobra Skulls are an American punk rock band originally from Reno, Nevada, United States, but later based in the San Francisco Bay Area. They have released three studio albums, five EPs, and three 7"" splits.

",https://en.wikipedia.org/wiki/Cobra_Skulls,Not an Event
Sony Channel (Latin American TV channel),Sony Channel (commonly referred to on-air as Sony) is a Latin American pay television channel that broadcasts TV series and movies. It is owned by Sony Pictures Entertainment and distributed by Ole Distribution. It was the first pan-regional basic-tier channel that offered programming in English with Spanish subtitles.,https://en.wikipedia.org/wiki/Sony_Channel_(Latin_American_TV_channel),Not an Event
2004–05 Sheffield United F.C. season,"During the 2004–05 English football season, Sheffield United competed in the Football League Championship.",https://en.wikipedia.org/wiki/2004%E2%80%9305_Sheffield_United_F.C._season,Event
Dickson Interchange,"Dickson Interchange is a transport interchange in Dickson, an inner-northern suburb of Canberra. The interchange allows transfers between the Canberra Metro light rail network and local ACTION bus services. As part of the construction of the Civic to Gungahlin light rail line, a new $4 million bus interchange opened in 2018. The interchange was built on land compulsorily acquired by the ACT Government in 2015, the terms of which were not disclosed to the public. Construction allowed direct access for bus and pedestrian traffic between Northbourne Avenue and Challis Street, as well as accommodation for up to nine local bus routes, a new taxi rank, kiss and ride facilities and signalised pedestrian crossings. The new facilities became an important connection point for commuters under a redesigned timetable that integrated bus and light rail services in early 2019.
Between the station's opening and February 2020, 11% of all light rail passengers boarded or alighted at Dickson Interchange, making it the busiest intermediate station on the line.

",https://en.wikipedia.org/wiki/Dickson_Interchange,Not an Event
"Yeniler, Taşköprü",Yeniler is a village in the Taşköprü District of Kastamonu Province in Turkey. Its population is 127 (2021).,"https://en.wikipedia.org/wiki/Yeniler,_Ta%C5%9Fk%C3%B6pr%C3%BC",Not an Event
ABA League system,"The ABA League system or ABA/Adriatic League system pyramid is a series of interconnected competitions for men's professional basketball clubs in the Adriatic Basketball Association. The system has a hierarchical format with a promotion and demotion system between competitions at different levels.
The Adriatic Basketball Association comprises clubs from six countries in Southeast Europe, formerly Yugoslavia; Bosnia and Herzegovina, Croatia, Montenegro, North Macedonia, Serbia, and Slovenia.

",https://en.wikipedia.org/wiki/ABA_League_system,Not an Event
19th Venice International Film Festival,"The 19th annual Venice International Film Festival was held from 24 August to 7 September 1958.
No OCIC Award was given this year due to the ""unusual immorality"" of the films.

",https://en.wikipedia.org/wiki/19th_Venice_International_Film_Festival,Event
Lovecraft & Witch Hearts,"Lovecraft & Witch Hearts is a compilation album by English extreme metal band Cradle of Filth, released on 13 May 2002 by record label Music for Nations.

",https://en.wikipedia.org/wiki/Lovecraft_%26_Witch_Hearts,Not an Event
"Guilford, Virginia","Guilford is an unincorporated community in Accomack County, Virginia.
Mason House was added to the National Register of Historic Places in 1974.","https://en.wikipedia.org/wiki/Guilford,_Virginia",Not an Event
Pye Green,"Pye Green is an English village on Cannock Chase in the south of Staffordshire standing nearly 800 feet above sea-level, literally overlooking Hednesford, Cannock, Walsall and much of the Black Country. Birmingham city centre can be clearly seen when the weather is good.
Pye Green is served by roads running from Hednesford to Stafford and from Chadsmoor to Slitting Mill and Etchinghill. The closest trunk roads are the A34 from Cannock to Stafford and the A460 from Cannock to Rugeley. Bus services are provided by Chaserider PyeGreen--Hednesford--Cannock--Pye Green and vice-versa, circular services 25/26 with a 15-or 30-minute frequency, Mon-Sat. The closest railway station is at Hednesford, which is on the Chase Line running from Rugeley Trent Valley to Birmingham New Street.
In the past 100 years, the population of village has grown from possibly less than 150 people to perhaps as many as 6,000. This is mainly though council and coal board housing, and latterly through private housing, mainly down the Pye Green Valley. Today, therefore, the housing is mainly owner-occupied, with some private rentals and some council housing, being the remnants of the council housing which was not privately purchased by former tenants.  The area also boasts nursery and primary schools, a community centre, several shops (butcher's, takeaways, general dealers and convenience stores), a funeral director's, a pub and social club, a pavillion and sports ground, and an equestrian centre. The nearest secondary schools are Staffordshire University Academy and Kingsmead School, Hednesford. 
The pub is named after a former local farmer, his Pye Green Farm predating the first housing estate comprising Clarkes Avenue and Cotton Grove, erected before WWII. Just after WWII, prefabs were erected west of this estate. They were replaced with more permanent dwellings in the 1970s and 1980s. In the meantime, council housing was developed east of this estate in conjunction with the coal board, bringing in an influx of mining families from Ayrshire, Northumberland and Durham, and South Wales in the 1960s to work in various pits in the Cannock Chase Coalfield. The land in the Pye Green Valley was developed in the 1980s onwards. This development has removed any green space gaps between Pye Green and Hednesford or Pye Green and Chadsmoor, and so it may not always be clear who lives in Pye Green and who doesn't.  
Land to the west and north of the built area comprises what remains of The Chase, or Cannock Forest. Close by are the Commonwealth War Graves Cemetery and German Military Cemetery, and the ruined remains of Brindley Village and of RAF Hednesford. 
The road out of Pye Green to the north-west towards Stafford climbs to the highest point for miles around. Because of this height, it hosts the local BT communications tower landmark (which can be seen from the nearby M6 motorway and the West Coast Main Line). The tower relays line-of-sight microwave communication links between equivalent towers at Sutton Common in Cheshire and in the centre of Birmingham, eventually down to London BT Tower. Near to the BT Tower is an older structure, the Pye Green Pumping Station and Water Tower, which has operated since 1934.
Other pieces of history, now barely visible, included gallops for thoroughbreds dating from when Hednesford was a significant training centre, before and during the advent of coal mining. They included a mission church (St. Marks) and a chapel (top of Bradbury Lane) which were part of the extension of christian buildings into the area in the 1890s. They included three working men's clubs which went with mining - only one still operates. The chapel (which was later part of one of the clubs and turf accountant's and then of a pub) overlooked a quarry which was subsequently used for landfill and is now a green space. The nearest working quarry now is to the west, above Pottal Pool, the latter having once been a lido. Oldest artefact of all is the Wishing Stone on or near the (possible) route of Blake Street (or Blake Road). Before the coming of canals and railways, this provided one of a few alternative routes for stage-coach travel between London and Chester or Birmingham and Manchester, via Hednesford through to Stafford. As for the mining, and the canals, railways and other infrastructure which went with it, the closest pits were sunk down the Pye Green Valley, fringing the Green Heath, Blake Street (Belt Road) and the railway to Cannock. This was the site of West Cannock pits nos. 1, 3 and 4. 
Pye Green is the administrative headquarters of Hednesford Town Council, which meets in the Pye Green Community Centre (opened 1974. and renovated about 2012). Pye Green lies in the territories administered by Cannock Chase District Council and Staffordshire County Council. It is also in the Cannock Chase (UK Parliament constituency).",https://en.wikipedia.org/wiki/Pye_Green,Not an Event
Saint-Germain-de-Montgommery,"Saint-Germain-de-Montgommery (French pronunciation: [sɛ̃ ʒɛʁmɛ̃ də mɔ̃ɡɔmʁi] ) is a former commune in the Calvados department in the Normandy region in northwestern France. On 1 January 2016, it was merged into the new commune of Val-de-Vie.",https://en.wikipedia.org/wiki/Saint-Germain-de-Montgommery,Not an Event
"Venda Nova, Belo Horizonte","Venda Nova is a neighborhood (bairro) of Belo Horizonte, the third largest city in Brazil. It is situated on the northern side of the city, between the downtown area and the Belo Horizonte International Airport. It is known, among other things, for the ""Quadras do Vilarinho"" (Soccer courts on Vilarinho) and Shopping Norte. One of the principal arterial roads in the area is the Avenida Vilarinho that connects to Pedro I/Antônio Carlos e Cristiano Machado Avenues. These connect the area to the center of Belo Horizonte.","https://en.wikipedia.org/wiki/Venda_Nova,_Belo_Horizonte",Not an Event
"Venda Nova, Belo Horizonte","Venda Nova is a neighborhood (bairro) of Belo Horizonte, the third largest city in Brazil. It is situated on the northern side of the city, between the downtown area and the Belo Horizonte International Airport. It is known, among other things, for the ""Quadras do Vilarinho"" (Soccer courts on Vilarinho) and Shopping Norte. One of the principal arterial roads in the area is the Avenida Vilarinho that connects to Pedro I/Antônio Carlos e Cristiano Machado Avenues. These connect the area to the center of Belo Horizonte.","https://en.wikipedia.org/wiki/Venda_Nova,_Belo_Horizonte",Not an Event
