title,summary,url,annotation
"Shorehaven, New York","Shorehaven is a census-designated place (CDP) in the town of Pawling in Dutchess County, New York, United States. It was first listed as a CDP prior to the 2020 census.
Shorehaven is in southeastern Dutchess County, along the western edge of the town of Pawling. The CDP is bordered to the west by the town of Beekman. The community surrounds Whaley Lake, which drains north via Whaley Lake Stream to Fishkill Creek, a southwestward-flowing tributary of the Hudson River. New York State Route 292 runs through Shorehaven along the western side of Whaley Lake. The state highway leads north 2 miles (3 km) to NY 55 in West Pawling and southeast 6 miles (10 km) to Patterson.","https://en.wikipedia.org/wiki/Shorehaven,_New_York",Not an Event
Crash Car Burn,"Crashcarburn EP is the debut EP by South African rock band, Crashcarburn.",https://en.wikipedia.org/wiki/Crash_Car_Burn,Not an Event
Grabian,"Grabian is a village and a former municipality in the Fier County, western Albania. At the 2015 local government reform it became a subdivision of the municipality Divjakë. The population at the 2011 census was 3,638.

",https://en.wikipedia.org/wiki/Grabian,Not an Event
USS Gamma,"USS Gamma was a small steamer acquired by the Union Navy during close of the American Civil War.
She was employed by the Navy as a tugboat and, since she carried a spar torpedo, as a torpedo boat, capable of ramming and sinking another ship with her explosive torpedo.",https://en.wikipedia.org/wiki/USS_Gamma,Not an Event
Faso-benkadi,"Faso-benkadi is a village in the Tansila Department of Banwa Province in western Burkina Faso. As of 2005 it had a population of 917.

",https://en.wikipedia.org/wiki/Faso-benkadi,Not an Event
Korneychuka Street,"Korneychuka Street (Russian: Улица Корнейчука) is a street in the Bibirevo District, North-Eastern Administrative Okrug, Moscow.",https://en.wikipedia.org/wiki/Korneychuka_Street,Not an Event
Suicide in Greenland,"Suicide in Greenland, an autonomous country within the Kingdom of Denmark, is a significant national social issue. Greenland has the highest suicide rate in the world: reports between 1985 and 2012 showed that an average of 83 people in 100,000 died by suicide yearly. 
Greenland is culturally and geographically isolated as well as one of the coldest (with the least sunshine hours) and least populous nations in the world. Although factors such as these have been known to contribute to suicide-related issues, it remains unclear if they have a direct influence on Greenlandic suicides or to what degree. A host of different initiatives have been taken, however, to reduce the suicide rate in the country, including even roadside posters, and a national suicide prevention strategy has been initiated entailing courses, general education, outreach in local communities, and involving professionals such as teachers, social workers, and doctors.",https://en.wikipedia.org/wiki/Suicide_in_Greenland,Not an Event
A433 road,"The A433 road  is an A road and primary route in Gloucestershire, England.  

",https://en.wikipedia.org/wiki/A433_road,Not an Event
Sandia National Laboratories,"Sandia National Laboratories (SNL), also known as Sandia, is one of three research and development laboratories of the United States Department of Energy's National Nuclear Security Administration (NNSA). Headquartered in Kirtland Air Force Base in Albuquerque, New Mexico, it has a second principal facility next to Lawrence Livermore National Laboratory in Livermore, California, and a test facility in Waimea, Kauai, Hawaii. Sandia is owned by the U.S. federal government but privately managed and operated by National Technology and Engineering Solutions of Sandia, a wholly owned subsidiary of Honeywell International.
Established in 1949, SNL is a ""multimission laboratory"" with the primary goal of advancing U.S. national security by developing various science-based technologies. Its work spans roughly 70 areas of activity, including nuclear deterrence, arms control, nonproliferation, hazardous waste disposal, and climate change. Sandia hosts a wide variety of research initiatives, including computational biology, physics, materials science, alternative energy, psychology, MEMS, and cognitive science. Most notably, it hosted some of the world's earliest and fastest supercomputers, ASCI Red and ASCI Red Storm, and is currently home to the Z Machine, the largest X-ray generator in the world, which is designed to test materials in conditions of extreme temperature and pressure.
Sandia conducts research through partnership agreements with academic, governmental, and commercial entities; educational opportunities are available through several programs, including the Securing Top Academic Research & Talent at Historically Black Colleges and Universities (START HBCU) Program and the Sandia University Partnerships Network (a collaboration with Purdue University, University of Texas at Austin, Georgia Institute of Technology, University of Illinois Urbana–Champaign, and University of New Mexico).",https://en.wikipedia.org/wiki/Sandia_National_Laboratories,Not an Event
Shottesbrooke,"Shottesbrooke  is a hamlet and civil parish administered by the unitary authority of the Royal Borough of Windsor and Maidenhead in the English county of Berkshire.  The hamlet is mostly rural: 88% covered by agriculture or woodland and had a population of 141 at the 2011 census.

",https://en.wikipedia.org/wiki/Shottesbrooke,Not an Event
Caecilia perdita,"Caecilia perdita is a species of caecilian in the family Caeciliidae. It is endemic to Colombia. Its natural habitats are subtropical or tropical moist lowland forests, plantations, rural gardens, and heavily degraded former forest.",https://en.wikipedia.org/wiki/Caecilia_perdita,Not an Event
Battle of Khirbet Al-Joz,"The Battle of Khirbet Al-Joz was fought between forces of the Syrian Army and the FSA for control of the town. On 6 October 2012, the FSA launched an attack on the government occupied village of Kherbet Eljoz, near the Turkish border. The FSA took control of the village after a 12-hour-long battle with government forces.

",https://en.wikipedia.org/wiki/Battle_of_Khirbet_Al-Joz,Event
Lakshmia hauensteini,Lakshmia hauensteini is a species of moth of the family Cossidae. It is found in northern Thailand.,https://en.wikipedia.org/wiki/Lakshmia_hauensteini,Not an Event
Kamchatka Choir Capella,"The Evgeniy Morozov Kamchatka Choir Capella (Russian: Камчатская хоровая капелла имени Евгения Морозова) is a Russian choral collective operating in Petropavlovsk-Kamchatsky, Kamchatka Krai, Russia, since 1967. It is part of the Kamchatka Concert and Philharmonic Association and has won several Russian and international competitions.

",https://en.wikipedia.org/wiki/Kamchatka_Choir_Capella,Not an Event
Kinnesswood,"Kinnesswood (; Scots: Kinaskit, ), possibly from the Scottish Gaelic: Ceann eas ciad (""head of the waterfall of the wood"") is a village in Perth and Kinross, Scotland, and is in the historic county of Kinross-shire. It lies to the east of Loch Leven, on the A911 road, below Bishop Hill in the Lomond Hills. It is approximately 4 miles (6 kilometres) west of Glenrothes and 4 miles (6 kilometres) east of Kinross.",https://en.wikipedia.org/wiki/Kinnesswood,Not an Event
Cnemaspis agayagangai,"Cnemaspis agayagangai, the Agaya Gangai dwarf gecko, is a species of diurnal, rock-dwelling, insectivorous gecko endemic to  India.
The species name refers to the type locality, Agaya Gangai.",https://en.wikipedia.org/wiki/Cnemaspis_agayagangai,Not an Event
DesignMyNight,"DesignMyNight is a nightlife discovery website that was set up in 2011; it allows the customer to tailor their night out depending on their budget, where they want to go and what type of night they're after. The site has coverage across more than 20 cities in the UK and Australia and was branded as one of the world's best start-ups in 2015 and top UK startup in 2014.
DesignMyNight also acts as a software provider for the nightlife industry with its own ticketing solution, Tonic, that can be integrated on the site and the client's site as well as an enquiry management and booking software, Collins.

",https://en.wikipedia.org/wiki/DesignMyNight,Not an Event
The Mall at Short Hills,"The Mall at Short Hills, also known as the Short Hills Mall, is a shopping mall located in the Short Hills section of Millburn, New Jersey, United States near the interchange of Route 24 and Route 124. It is located 10 miles (16 km) west of Newark Airport and 19 miles (31 km) west of the New York City borough of Manhattan. The mall is situated near affluent communities in neighboring Morris and Union counties along the Passaic River.
The mall features Macy's, Nordstrom, Bloomingdale's, and Neiman Marcus.
The mall has 150 specialty stores and restaurants. Over 40 boutiques have their only New Jersey location at the mall.",https://en.wikipedia.org/wiki/The_Mall_at_Short_Hills,Not an Event
Sīļukalns Parish,"Sīļukalns Parish (Latvian: Sīļukalna pagasts, Latgalian: Seiļukolna pogosts) is an administrative unit of Preiļi Municipality in the Latgale region of Latvia. At the beginning of 2014, the population of the parish was 569. The administrative center is Sīļukalns village.",https://en.wikipedia.org/wiki/S%C4%AB%C4%BCukalns_Parish,Not an Event
Nonsynonymous substitution,"A nonsynonymous substitution is a nucleotide mutation that alters the amino acid sequence of a protein. Nonsynonymous substitutions differ from synonymous substitutions, which do not alter amino acid sequences and are (sometimes) silent mutations. As nonsynonymous substitutions result in a biological change in the organism, they are subject to natural selection.
Nonsynonymous substitutions at a certain locus can be compared to the synonymous substitutions at the same locus to obtain the Ka/Ks ratio. This ratio is used to measure the evolutionary rate of gene sequences. If a gene has lower levels of nonsynonymous than synonymous nucleotide substitution, then it can be inferred to be functional because a Ka/Ks ratio < 1 is a hallmark of sequences that are being constrained to code for proteins.
 Nonsynonymous substitutions are also referred to as replacement mutations.",https://en.wikipedia.org/wiki/Nonsynonymous_substitution,Not an Event
Nowkhan,"Nowkhan (Persian: نوخان, also Romanized as Nowkhān) is a village in Quri Qaleh Rural District, Shahu District, Ravansar County, Kermanshah Province, Iran. At the 2006 census, its population was 26, in 6 families.",https://en.wikipedia.org/wiki/Nowkhan,Not an Event
"Clifton, Monroe County, Wisconsin","Clifton is a town in Monroe County, Wisconsin, United States. The population was 693 at the 2000 census.","https://en.wikipedia.org/wiki/Clifton,_Monroe_County,_Wisconsin",Not an Event
Astarte castanea,"Astarte castanea, or the chestnut astarte, is a species of bivalve mollusc in the family Astartidae. It can be found along the Atlantic coast of North America, ranging from Nova Scotia to New Jersey.",https://en.wikipedia.org/wiki/Astarte_castanea,Not an Event
Most Ordinary Existence,"Most Ordinary Existence (Korean: 가장 보통의 존재; RR: Gajang Botongeui Jonjae) is the fifth studio album by South Korean indie rock band Onnine Ibalgwan. The album was released on 8 August 2008. The album is considered one of the best albums in Korean rock music history, and won the Album of the Year and Best Modern Rock Album at the 2009 Korean Music Awards.

",https://en.wikipedia.org/wiki/Most_Ordinary_Existence,Not an Event
Zadąbrów-Wiatraki,"Zadąbrów-Wiatraki [zaˈdɔmbruf vjaˈtraki] is a village in the administrative district of Gmina Warta, within Sieradz County, Łódź Voivodeship, in central Poland.",https://en.wikipedia.org/wiki/Zad%C4%85br%C3%B3w-Wiatraki,Not an Event
Lancaster Girls' Grammar School,"Lancaster Girls' Grammar School (LGGS) is a selective state grammar school with academy status for girls on Regent Street in Lancaster, England. It was established in 1907.

",https://en.wikipedia.org/wiki/Lancaster_Girls%27_Grammar_School,Not an Event
2014 Japanese Regional Leagues,"The 2014 Japanese Regional Leagues were a competition between parallel association football leagues ranking at the bottom of the Japan Football League.
Statistics of Japanese Regional Leagues in the 2014 season.",https://en.wikipedia.org/wiki/2014_Japanese_Regional_Leagues,Event
Five Little Monkeys (book),"""Five Little Monkeys""  is an English-language nursery rhyme, children's song, folk song and fingerplay of American origin.  It is usually accompanied by a sequence of gestures that mimic the words of the song.  Each successive verse sequentially counts down from the starting number.
The most common version of the song has a similar tune to the Austrian folk song “ Wie Böhmen noch bei Öst'rreich war” and the American folk song Hush, Little Baby. Alternative versions have similar tunes to the first verse of the 1890s folk song ""Shortnin' Bread.""

",https://en.wikipedia.org/wiki/Five_Little_Monkeys,Not an Event
New Orleans AIDS Monument,"The New Orleans AIDS Monument is a public, outdoor sculpture erected in 2008 on the grounds of Washington Square Park, near the corner of Dauphine St. and Elysian Fields Avenue in the Faubourg Marigny neighborhood of New Orleans.",https://en.wikipedia.org/wiki/New_Orleans_AIDS_Monument,Not an Event
Děčín Weir,"The Děčín Weir (Czech: Plavební stupeň Děčín) is a planned weir and lock complex on the Elbe River, in Děčín in the Ústí nad Labem Region of the Czech Republic.

",https://en.wikipedia.org/wiki/D%C4%9B%C4%8D%C3%ADn_Weir,Not an Event
Australian standard pallet,"Australian standard pallets are square softwood or hardwood pallets that are standard in Australia and non-standard anywhere else in the world.
They are 1165 × 1165 mm in size and fit exactly in the RACE container of the Australian railways.  They are ill-suited for the standard 20 feet (6.1 m) and 40 feet (12 m) ISO shipping containers used around the globe.

",https://en.wikipedia.org/wiki/Australian_standard_pallet,Not an Event
Odontitella,"Odontitella is a monotypic genus of flowering plants belonging to the family Orobanchaceae. The only species is Odontitella virgata.
Its native range is Iberian Peninsula.",https://en.wikipedia.org/wiki/Odontitella,Not an Event
"Kıranlar, Karacabey","Kıranlar is a neighbourhood in the municipality and district of Karacabey, Bursa Province in Turkey. Its population is 147 (2022).","https://en.wikipedia.org/wiki/K%C4%B1ranlar,_Karacabey",Not an Event
Chinle Franciscan Mission Historic District,"The Chinle Franciscan Mission Historic District is located in Chinle, Arizona, one of the population centers on the Navajo Nation. It is on the west side of the main east–west route through Chinle, Indian Service Route 7. The 2.92-acre site is approximately 2 miles west of Canyon de Chelly National Monument, and is the core of a larger 160-acre parcel which is in held in trust by the U.S. Federal Government for the Navajos. It was originally set aside for the Franciscan Friars in 1903, and is now leased by the Roman Catholic Church, through the Diocese of Gallup, New Mexico. It includes the Our Lady of Fatima Church. The entirety of the historic district is defined by three historic buildings, one historic object and one historic site. The buildings were constructed between 1905 and 1925 and are the Friary, the Annunciation Mission Church, and the Workshop/Garage; the object is the church bell, which was cast in 1914; and the site is the church's cemetery, which was active between 1907 and 1935. The district is made up of two discontiguous parcels. The first parcel is 2.2 acres and contains the Friary, Church, Garage and Bell, while the second parcel is .72 acres and contains the cemetery.: 42 ",https://en.wikipedia.org/wiki/Chinle_Franciscan_Mission_Historic_District,Not an Event
Višňové (Znojmo District),"Višňové (German: Wischenau) is a market town in Znojmo District in the South Moravian Region of the Czech Republic. It has about 1,100 inhabitants.",https://en.wikipedia.org/wiki/Vi%C5%A1%C5%88ov%C3%A9_(Znojmo_District),Not an Event
Hotel Grand Stark,"Hotel Grand Stark is a 57-room hotel in Portland, Oregon. The project is a partnership between the real estate firms Urban Development + Partners and Beam Development.",https://en.wikipedia.org/wiki/Hotel_Grand_Stark,Not an Event
Honda CBR150R,"The Honda CBR150R is a CBR series 150 cc (9.2 cu in) single-cylinder sport bike made by Honda. It is currently manufactured in Indonesia by Astra Honda Motor and previously in Thailand by A.P. Honda.

",https://en.wikipedia.org/wiki/Honda_CBR150R,Not an Event
Ornithodoros gurneyi,"Ornithodoros gurneyi, a kangaroo soft tick, is a species of the argasid family. A parasite found in arid regions of Australia, the species occurs on red kangaroos, lizards and people.",https://en.wikipedia.org/wiki/Ornithodoros_gurneyi,Not an Event
Española Island,"Española or Espanola Island (Spanish: Isla Española) is the most southerly of the Galápagos Islands in Ecuador, about a 10 to 12-hour trip by boat from Santa Cruz.",https://en.wikipedia.org/wiki/Espa%C3%B1ola_Island,Not an Event
Hádoc,"Hádoc is a documentary film festival held in Leira, Portugal. Founded in 2012, the film festival is produced by the Leira Cultural Association ecO to promote documentary cinema and create a space for debate and reflection. For celebrating the ten years of the festival, seven films were projected in the Theater Miguel Franco.",https://en.wikipedia.org/wiki/H%C3%A1doc,Event
Senecio crassiflorus,"Senecio crassiflorus, in Portuguese: margarida-das-dunas, one of the native South American Senecio and an herbaceous dune dwelling perennial.",https://en.wikipedia.org/wiki/Senecio_crassiflorus,Not an Event
Dalmannia vitiosa,"Dalmannia vitiosa is a species of thick-headed flies in the family Conopidae.

",https://en.wikipedia.org/wiki/Dalmannia_vitiosa,Not an Event
Bansdih Assembly constituency,"Bansdih is a constituency of the Uttar Pradesh Legislative Assembly covering the city of Bansdih in the Ballia district of Uttar Pradesh, India. It is one of five assembly constituencies in the Salempur Lok Sabha constituency. Since 2008, this assembly constituency is numbered 362 amongst 403 constituencies.",https://en.wikipedia.org/wiki/Bansdih_Assembly_constituency,Not an Event
List of Golden Globe Awards ceremonies,"The Golden Globe Award is an American accolade bestowed by the 93 members of the Hollywood Foreign Press Association (HFPA) recognizing excellence in film and television, both domestic and foreign. The annual formal ceremony and dinner at which the awards are presented are a major part of the film industry's awards season, which culminates each year with the Academy Awards.",https://en.wikipedia.org/wiki/List_of_Golden_Globe_Awards_ceremonies,Not an Event
"Grosvenor Square, Dublin","Grosvenor Square ( GROH-vən-ər) is a Victorian square located in the inner suburb of Rathmines on the Southside of Dublin. While construction of the houses commenced in the late 1850s, it continued on a piecemeal basis for the next four decades. The square was finally completed in the beginning of the 20th century. 
The housing on the square is generally more modest in size and design than the nearby Kenilworth Square. Located in the central green of the square are Kenilworth Bowling Club and Stratford Lawn Tennis Club. Leinster Cricket Club originally played matches in the square before moving to Observatory Lane in 1865. Grosvenor Park, Grosvenor Lane, Grosvenor Place and Grosvenor Road are also located near the square in both Rathmines and nearby Rathgar.","https://en.wikipedia.org/wiki/Grosvenor_Square,_Dublin",Not an Event
Real Canoe NC,"Real Canoe Natación Club is a multisport club based in Madrid, Spain. The club was founded in 1930.",https://en.wikipedia.org/wiki/Real_Canoe_NC,Not an Event
United States Department of Veterans Affairs Police,"The United States Department of Veterans Affairs Police (VA Police) is the uniformed law enforcement service of the U.S. Department of Veterans Affairs, responsible for the protection of the VA Medical Centers (VAMC) and other facilities such as Outpatient Clinics (OPC) and Community Based Outpatient Clinics (CBOC) operated by United States Department of Veterans Affairs and its subsidiary components of the Veterans Health Administration (VHA), as well as the National Cemetery Administration (NCA) and the Veterans Benefits Administration (VBA) respectively.",https://en.wikipedia.org/wiki/United_States_Department_of_Veterans_Affairs_Police,Not an Event
Salève,"The Salève (French pronunciation: [salɛv]), or Mont Salève, is a mountain of the French Prealps located in the department of Haute-Savoie in Auvergne-Rhône-Alpes. It is also called the ""Balcony of Geneva"" (French: Balcon de Genève).

",https://en.wikipedia.org/wiki/Sal%C3%A8ve,Not an Event
2017 International Tennis Tournament of Cortina,"The 2017 International Tennis Tournament of Cortina was a professional tennis tournament played on clay courts. It was the 4th edition of the tournament which was part of the 2017 ATP Challenger Tour. It took place in Cortina d'Ampezzo, Italy between 24 and 30 July 2017.",https://en.wikipedia.org/wiki/2017_International_Tennis_Tournament_of_Cortina,Event
Gulf of Mersin,Gulf of Mersin (Turkish: Mersin Körfezi) is one of the widest gulfs in Turkey. It is in the northeast of the Mediterranean  Sea between the gulfs of İskenderun and Antalya.,https://en.wikipedia.org/wiki/Gulf_of_Mersin,Not an Event
Mishaum Point,Mishaum Point is the southernmost point of Bristol County in southeastern Massachusetts.Mishaum Point is a private gated. It extends into Buzzards Bay.,https://en.wikipedia.org/wiki/Mishaum_Point,Not an Event
Iowa Field House,"The Iowa Field House is a multi-purpose arena in Iowa City, Iowa. Opened in 1927, it held up to 13,365 people at its height. At one time, it housed all Iowa athletic teams and coaching offices before the construction of additional facilities, most notably Carver-Hawkeye Arena. The Field House was a regional site for the NCAA basketball tournament four times, in 1954, 1956, 1964 and 1966. The Iowa Wrestling team hosted the 1959 NCAA Division I Wrestling Championships at the Field House.

The pool inside the facility was the home of the Iowa Hawkeyes men's and women's swimming team from its construction through the 2009–2010 season. This field house was believed to be the largest indoor pool in the world at the time of its construction. The building has been host to the University of Iowa Table Tennis Team since 2015.
Since the basketball team's departure in 1982, parts of the arena have been converted into classroom and office space for the university's Health and Human Physiology Department and Recreational Services. The swimming team continued to host events there until the construction of the Campus Recreation and Wellness Center in 2010. The gymnastics team also continue to host events at the Field House.",https://en.wikipedia.org/wiki/Iowa_Field_House,Not an Event
Equatorial Guinea at the 2009 World Championships in Athletics,"Equatorial Guinea competed at the 2009 World Championships in Athletics from 15–23 August in Berlin.

",https://en.wikipedia.org/wiki/Equatorial_Guinea_at_the_2009_World_Championships_in_Athletics,Not an Event
Minister of the Navy and Postal Affairs,"The Norwegian Minister of Navy and Postal Affairs was the head of the Norwegian Ministry of Navy and Postal Affairs. The position existed from 1815 to 1885, but was named Minister of the Navy and Postal Affairs only from 1861.
In 1861, the Ministry of Postal Affairs had been merged with the Ministry of the Navy. The Ministry of the Navy and Postal Affairs was regarded the direct successor. Before this, various other names were used.

",https://en.wikipedia.org/wiki/Minister_of_the_Navy_and_Postal_Affairs,Not an Event
Phytophthora lacustris,"Phytophthora lacustris is an oomycete plant pathogen.

",https://en.wikipedia.org/wiki/Phytophthora_lacustris,Not an Event
New York State Route 393,"New York State Route 393 (NY 393) was an east–west state highway in Tompkins County, New York, in the United States. It was a spur route that connected the downtown district of the city of Ithaca to the Ithaca–Dryden town line. The western terminus of the route was at an intersection with NY 13 (modern NY 366) in East Ithaca. Its eastern terminus was at Game Farm Road, a local road that straddled the boundary between the towns of Ithaca and Dryden.
NY 393 was assigned in the early 1930s as a signed designation for a highway that the state of New York had assumed maintenance of in the 1910s. It originally extended west along Mitchell Street to NY 79, but was truncated to Ithaca Road when NY 13 was rerouted through Ithaca in the mid-1930s. The NY 393 designation was removed in the mid-1960s, and its former routing is now maintained by the city of Ithaca and Tompkins County. The designation is currently reserved by the New York State Department of Transportation for a highway in Chautauqua County.",https://en.wikipedia.org/wiki/New_York_State_Route_393,Not an Event
"Saint-Léon, Allier",Saint-Léon (French pronunciation: [sɛ̃ leɔ̃]) is a commune in the Allier department in Auvergne-Rhône-Alpes in central France.,"https://en.wikipedia.org/wiki/Saint-L%C3%A9on,_Allier",Not an Event
2022–23 Middle East Trophy,"The 2022–23 Middle East Trophy was the first season of the Middle East Trophy, presented by Creventic. The race are contested with GT3-spec cars, GT4-spec cars, sports cars, 24H-Specials, like silhouette cars, TCR Touring Cars, TCX cars and TC cars.",https://en.wikipedia.org/wiki/2022%E2%80%9323_Middle_East_Trophy,Event
Sony Digital Audio Disc Corporation,"Sony Digital Audio Disc Corporation (Sony DADC) is a manufacturer of CDs, DVDs, UMDs, and Blu-ray Discs. The company has many plants worldwide. Although it primarily services Sony Music Entertainment-owned record labels, Sony Pictures Home Entertainment, and Sony Interactive Entertainment, it also manufactures discs for other labels, home entertainment distributors, and video game publishers.

",https://en.wikipedia.org/wiki/Sony_Digital_Audio_Disc_Corporation,Not an Event
1937 Canadian banknote series,"The 1937 Canadian banknote series is the second series of banknotes of the Canadian dollar issued by the Bank of Canada. The banknotes were issued into circulation on 19 July 1937, at which time the Bank of Canada began gradually removing banknotes from the 1935 series from circulation. The $1000 banknote was issued several years later, as it was primarily used by chartered banks, which had a sufficient supply of the 1935 Series $1000 banknote.
This was the first series of bilingual Canadian banknotes, as the 1935 Series was a dual-language series with French banknotes issued in Quebec and English banknotes issued in the rest of Canada. This series was created because of the introduction of the Bank of Canada Act, which required Canadian banknotes to be bilingual. In this series, English was always on the left. The 1937 banknote series was followed by the 1954 Canadian Landscape series.
With the exception of the $50 and $1000 notes, the colours introduced to the notes on this series remain to this day (or until they were no longer produced).

",https://en.wikipedia.org/wiki/1937_Canadian_banknote_series,Event
2013 EC,"2013 EC is a near-Earth asteroid that passed Earth just inside the orbit of the Moon, with its closest approach on March 4, 2013 at 07:35 UTC. 2013 EC was discovered by the Mount Lemmon Observatory in Arizona, United States, on March 2, 2013. Asteroid 2013 EC is estimated to be equal in size to the Chelyabinsk meteor that impacted on February 15, 2013. Its measurement is about 10 to 17 meters (33 to 56 ft) wide.
2013 EC was one of four asteroids that passed in the vicinity of Earth during one week in early March 2013. The other asteroids in this group besides 2013 EC, included  2013 ET (2.5 lunar distances), 2013 EC20, and 2013 EN20.",https://en.wikipedia.org/wiki/2013_EC,Event
Chinandega FC,"Chinandega Futbol Clube  is a Nicaraguan football team who play in the Nicaraguan Premier Division.
They play their home games at the Estadio Efraín Tijerino in Chinandega. They have been playing in the top tier since winning promotion in summer 2011.

",https://en.wikipedia.org/wiki/Chinandega_FC,Not an Event
TRIM68,"Tripartite motif-containing protein 68 is a protein that in humans is encoded by the TRIM68 gene.
The protein encoded by this gene contains a RING finger domain, a motif present in a variety of functionally distinct proteins and known to be involved in protein-protein and protein-DNA interactions. This gene is expressed in many cancer cell lines. Its expression in normal tissues, however, was found to be restricted to prostate. This gene was also found to be differentially expressed in androgen-dependent versus androgen-independent prostate cancer cells.",https://en.wikipedia.org/wiki/TRIM68,Not an Event
"Kaijō District, Chiba","Kaijō (海上郡, Kaijō-gun) was a district located in Chiba Prefecture, Japan.
As of 2003, the district had an estimated population of 21,982 and a density of 469.10 persons per km2. The total area was 46.86 km2.
Until the day before the district dissolved (June 30, 2005), the district had two towns:

Iioka
Unakami
On July 1, 2005, Iioka and Unakami were merged with the town of Hikata (from Katori District), and the old city of Asahi to create the new and expanded city of Asahi. Kaijō District was dissolved as a result of this merger.","https://en.wikipedia.org/wiki/Kaij%C5%8D_District,_Chiba",Not an Event
Tumor-like disorders of the lung pleura,"Tumor-like disorders of the lung pleura are a group of conditions that on initial radiological studies might be confused with malignant lesions. Radiologists must be aware of these conditions in order to avoid misdiagnosing patients. Examples of such lesions are: pleural plaques, thoracic splenosis, catamenial pneumothorax, pleural pseudotumor, diffuse pleural thickening, diffuse pulmonary lymphangiomatosis and Erdheim–Chester disease.",https://en.wikipedia.org/wiki/Tumor-like_disorders_of_the_lung_pleura,Not an Event
Frizzle (chicken breed),"The Frizzle is a breed of chicken with characteristic curled or frizzled plumage. While the frizzle gene can be seen in many breeds, such as the Pekin and Polish, the Frizzle is recognised as a distinct breed in a number of European countries and Australia. In the United States, frizzled chickens are not considered a breed, and at shows are judged by the standards of the breed they belong to.: 24 

",https://en.wikipedia.org/wiki/Frizzle_(chicken_breed),Not an Event
Phrynopus remotum,"Phrynopus remotum is a species of frog in the family Strabomantidae. It is native to the central Andes of Peru in the Department of Huánuco at elevations of 3,730 meters. The frog is found in a single locality in a section of highlands adjacent to Marañón Dry valley in habitats such as grasslands, cloud forests, and alongside temporary streams. It can be found under rocks, moss, and other cover. The frog is small, with males reaching 19.3 to 23.3 mm (0.76 to 0.92 in) SVL and females 28.7 mm (1.13 in) SVL. Due to the lack of sufficient water in its habitat, these frogs will lay their eggs in damp areas and the tadpoles will undergo metamorphosis inside the egg, later hatching as fully formed froglets.
The specific name remotum comes from the remote areas the frog is found in, which took over thirty hours of travelling through harsh terrain to reach. The only other amphibian that was found in the same habitat as Phrynopus remotum was the Peru marsupial frog (Gastrotheca peruana), which also does not have aquatic tadpoles.

",https://en.wikipedia.org/wiki/Phrynopus_remotum,Not an Event
Wyrozęby-Konaty,"Wyrozęby-Konaty [vɨrɔˈzɛmbɨ kɔˈnatɨ] is a village in the administrative district of Gmina Repki, within Sokołów County, Masovian Voivodeship, in east-central Poland.

",https://en.wikipedia.org/wiki/Wyroz%C4%99by-Konaty,Not an Event
London Buses route 9,"London Buses route 9 is a Transport for London contracted bus route in London, England. Running between Hammersmith bus station and Aldwych, it is operated by Metroline.",https://en.wikipedia.org/wiki/London_Buses_route_9,Not an Event
Second Wanzhou Yangtze River Bridge,"The Second Wanzhou Yangtze River Bridge (万州长江二桥) is a suspension bridge over the Yangtze River in Wanzhou District of Chongqing, China.  Completed in 2004, it has a main span of 580 metres (1,900 ft) places it among the longest suspension spans in the world.",https://en.wikipedia.org/wiki/Second_Wanzhou_Yangtze_River_Bridge,Not an Event
Eurypteryx dianae,"Eurypteryx dianae is a moth of the family Sphingidae which is known from Guangxi in China.
The length of the forewings is about 32 millimetres (1.3 in). It is similar to Eurypteryx geoffreyi.

",https://en.wikipedia.org/wiki/Eurypteryx_dianae,Not an Event
Baddegama East,Baddegama East is a small town in Sri Lanka. It is located within Southern Province.,https://en.wikipedia.org/wiki/Baddegama_East,Not an Event
"2023–24 Coupe de France preliminary rounds, Normandy","The 2023–24 Coupe de France preliminary rounds, Normandy is the qualifying competition to decide which teams from the leagues of the Normandy region of France take part in the main competition from the seventh round.
A total of nine teams will qualify from the Normandy section of the 2023–24 Coupe de France preliminary rounds.
In 2022–23, the two teams from the region that progressed furthest in the main competition were US Avranches and AF Virois, who both reached the round of 64. Both lost 2–0 at that stage, to Brest and Nantes respectively.

","https://en.wikipedia.org/wiki/2023%E2%80%9324_Coupe_de_France_preliminary_rounds,_Normandy",Event
Kashima Line,"The Kashima Line (鹿島線, Kashima-sen) is a railway line operated by the East Japan Railway Company (JR East). It links Katori Station with Kashima Soccer Stadium Station by crossing and then following the Tone River, at the border between Chiba Prefecture and Ibaraki Prefecture.

",https://en.wikipedia.org/wiki/Kashima_Line,Not an Event
"Kostomłoty, Lower Silesian Voivodeship","Kostomłoty [kɔstɔmˈwɔtɨ] is a village (former city) in Środa Śląska County, Lower Silesian Voivodeship, in south-western Poland. It is the seat of the administrative district (gmina) called Gmina Kostomłoty.","https://en.wikipedia.org/wiki/Kostom%C5%82oty,_Lower_Silesian_Voivodeship",Not an Event
